"Contract_ID","Plan_ID","Cobrand_ID","Cobrand_name","Contract_Year"
"H1609","016","21","AAA North Penn","2019"
"H1609","017","21","AAA North Penn","2019"
"H1609","018","21","AAA North Penn","2019"
"H1609","019","21","AAA North Penn","2019"
"H1609","020","21","AAA North Penn","2019"
"H1609","021","21","AAA North Penn","2019"
"H1609","022","21","AAA North Penn","2019"
"H1609","023","21","AAA North Penn","2019"
"H1609","024","21","AAA North Penn","2019"
"H1609","025","21","AAA North Penn","2019"
"H1609","026","21","AAA North Penn","2019"
"H1609","027","21","AAA North Penn","2019"
"H1609","028","21","AAA North Penn","2019"
"H1692","002","21","AAA North Penn","2019"
"H1692","003","21","AAA North Penn","2019"
"H1692","004","21","AAA North Penn","2019"
"H2663","002","21","AAA North Penn","2019"
"H2663","005","21","AAA North Penn","2019"
"H2663","006","21","AAA North Penn","2019"
"H2663","015","21","AAA North Penn","2019"
"H2663","016","21","AAA North Penn","2019"
"H2663","017","21","AAA North Penn","2019"
"H2663","021","21","AAA North Penn","2019"
"H2663","022","21","AAA North Penn","2019"
"H2663","023","21","AAA North Penn","2019"
"H2663","024","21","AAA North Penn","2019"
"H2663","025","21","AAA North Penn","2019"
"H2663","026","21","AAA North Penn","2019"
"H2663","027","21","AAA North Penn","2019"
"H2663","028","21","AAA North Penn","2019"
"H2663","029","21","AAA North Penn","2019"
"H2663","032","21","AAA North Penn","2019"
"H3152","022","21","AAA North Penn","2019"
"H3152","045","21","AAA North Penn","2019"
"H3152","048","21","AAA North Penn","2019"
"H3152","080","21","AAA North Penn","2019"
"H3152","082","21","AAA North Penn","2019"
"H3152","084","21","AAA North Penn","2019"
"H3152","085","21","AAA North Penn","2019"
"H3312","002","21","AAA North Penn","2019"
"H3312","018","21","AAA North Penn","2019"
"H3312","048","21","AAA North Penn","2019"
"H3312","062","21","AAA North Penn","2019"
"H3312","063","21","AAA North Penn","2019"
"H3597","001","21","AAA North Penn","2019"
"H3597","007","21","AAA North Penn","2019"
"H3597","009","21","AAA North Penn","2019"
"H3928","001","21","AAA North Penn","2019"
"H3928","002","21","AAA North Penn","2019"
"H3931","004","21","AAA North Penn","2019"
"H3931","055","21","AAA North Penn","2019"
"H3931","064","21","AAA North Penn","2019"
"H3931","070","21","AAA North Penn","2019"
"H3931","081","21","AAA North Penn","2019"
"H3931","091","21","AAA North Penn","2019"
"H3931","092","21","AAA North Penn","2019"
"H3931","093","21","AAA North Penn","2019"
"H3931","094","21","AAA North Penn","2019"
"H3931","095","21","AAA North Penn","2019"
"H3931","096","21","AAA North Penn","2019"
"H3931","097","21","AAA North Penn","2019"
"H3931","098","21","AAA North Penn","2019"
"H3931","099","21","AAA North Penn","2019"
"H3931","100","21","AAA North Penn","2019"
"H3931","101","21","AAA North Penn","2019"
"H3931","102","21","AAA North Penn","2019"
"H3931","104","21","AAA North Penn","2019"
"H3931","105","21","AAA North Penn","2019"
"H3931","106","21","AAA North Penn","2019"
"H3931","107","21","AAA North Penn","2019"
"H3931","108","21","AAA North Penn","2019"
"H3931","109","21","AAA North Penn","2019"
"H3931","110","21","AAA North Penn","2019"
"H3931","112","21","AAA North Penn","2019"
"H3931","115","21","AAA North Penn","2019"
"H3931","118","21","AAA North Penn","2019"
"H3931","122","21","AAA North Penn","2019"
"H3931","123","21","AAA North Penn","2019"
"H3931","124","21","AAA North Penn","2019"
"H3931","125","21","AAA North Penn","2019"
"H3931","126","21","AAA North Penn","2019"
"H3931","127","21","AAA North Penn","2019"
"H3931","129","21","AAA North Penn","2019"
"H3931","130","21","AAA North Penn","2019"
"H3959","001","21","AAA North Penn","2019"
"H3959","002","21","AAA North Penn","2019"
"H3959","010","21","AAA North Penn","2019"
"H3959","011","21","AAA North Penn","2019"
"H3959","032","21","AAA North Penn","2019"
"H3959","033","21","AAA North Penn","2019"
"H3959","035","21","AAA North Penn","2019"
"H3959","036","21","AAA North Penn","2019"
"H3959","037","21","AAA North Penn","2019"
"H3959","039","21","AAA North Penn","2019"
"H3959","041","21","AAA North Penn","2019"
"H3959","043","21","AAA North Penn","2019"
"H3959","045","21","AAA North Penn","2019"
"H3959","046","21","AAA North Penn","2019"
"H3959","047","21","AAA North Penn","2019"
"H3959","049","21","AAA North Penn","2019"
"H3959","051","21","AAA North Penn","2019"
"H4523","001","21","AAA North Penn","2019"
"H4523","015","21","AAA North Penn","2019"
"H4523","020","21","AAA North Penn","2019"
"H4523","021","21","AAA North Penn","2019"
"H4523","024","21","AAA North Penn","2019"
"H5302","011","21","AAA North Penn","2019"
"H5521","012","21","AAA North Penn","2019"
"H5521","013","21","AAA North Penn","2019"
"H5521","015","21","AAA North Penn","2019"
"H5521","016","21","AAA North Penn","2019"
"H5521","020","21","AAA North Penn","2019"
"H5521","022","21","AAA North Penn","2019"
"H5521","027","21","AAA North Penn","2019"
"H5521","033","21","AAA North Penn","2019"
"H5521","037","21","AAA North Penn","2019"
"H5521","040","21","AAA North Penn","2019"
"H5521","053","21","AAA North Penn","2019"
"H5521","055","21","AAA North Penn","2019"
"H5521","056","21","AAA North Penn","2019"
"H5521","057","21","AAA North Penn","2019"
"H5521","058","21","AAA North Penn","2019"
"H5521","059","21","AAA North Penn","2019"
"H5521","060","21","AAA North Penn","2019"
"H5521","076","21","AAA North Penn","2019"
"H5521","077","21","AAA North Penn","2019"
"H5521","081","21","AAA North Penn","2019"
"H5521","082","21","AAA North Penn","2019"
"H5521","083","21","AAA North Penn","2019"
"H5521","084","21","AAA North Penn","2019"
"H5521","085","21","AAA North Penn","2019"
"H5521","086","21","AAA North Penn","2019"
"H5521","087","21","AAA North Penn","2019"
"H5521","088","21","AAA North Penn","2019"
"H5521","089","21","AAA North Penn","2019"
"H5521","090","21","AAA North Penn","2019"
"H5521","091","21","AAA North Penn","2019"
"H5521","092","21","AAA North Penn","2019"
"H5521","094","21","AAA North Penn","2019"
"H5521","095","21","AAA North Penn","2019"
"H5521","099","21","AAA North Penn","2019"
"H5521","100","21","AAA North Penn","2019"
"H5521","101","21","AAA North Penn","2019"
"H5521","102","21","AAA North Penn","2019"
"H5521","103","21","AAA North Penn","2019"
"H5521","104","21","AAA North Penn","2019"
"H5521","105","21","AAA North Penn","2019"
"H5521","107","21","AAA North Penn","2019"
"H5521","108","21","AAA North Penn","2019"
"H5521","109","21","AAA North Penn","2019"
"H5521","110","21","AAA North Penn","2019"
"H5521","114","21","AAA North Penn","2019"
"H5521","115","21","AAA North Penn","2019"
"H5521","116","21","AAA North Penn","2019"
"H5521","117","21","AAA North Penn","2019"
"H5521","118","21","AAA North Penn","2019"
"H5521","119","21","AAA North Penn","2019"
"H5521","120","21","AAA North Penn","2019"
"H5521","121","21","AAA North Penn","2019"
"H5521","122","21","AAA North Penn","2019"
"H5521","123","21","AAA North Penn","2019"
"H5521","124","21","AAA North Penn","2019"
"H5521","125","21","AAA North Penn","2019"
"H5521","126","21","AAA North Penn","2019"
"H5521","127","21","AAA North Penn","2019"
"H5521","128","21","AAA North Penn","2019"
"H5521","130","21","AAA North Penn","2019"
"H5521","131","21","AAA North Penn","2019"
"H5521","134","21","AAA North Penn","2019"
"H5521","139","21","AAA North Penn","2019"
"H5521","140","21","AAA North Penn","2019"
"H5521","141","21","AAA North Penn","2019"
"H5521","142","21","AAA North Penn","2019"
"H5521","143","21","AAA North Penn","2019"
"H5521","144","21","AAA North Penn","2019"
"H5521","145","21","AAA North Penn","2019"
"H5521","146","21","AAA North Penn","2019"
"H5521","147","21","AAA North Penn","2019"
"H5521","148","21","AAA North Penn","2019"
"H5521","149","21","AAA North Penn","2019"
"H5521","150","21","AAA North Penn","2019"
"H5521","151","21","AAA North Penn","2019"
"H5521","152","21","AAA North Penn","2019"
"H5521","153","21","AAA North Penn","2019"
"H5521","154","21","AAA North Penn","2019"
"H5521","156","21","AAA North Penn","2019"
"H5521","157","21","AAA North Penn","2019"
"H5521","159","21","AAA North Penn","2019"
"H5521","160","21","AAA North Penn","2019"
"H5521","167","21","AAA North Penn","2019"
"H5521","168","21","AAA North Penn","2019"
"H5521","169","21","AAA North Penn","2019"
"H5521","170","21","AAA North Penn","2019"
"H5521","171","21","AAA North Penn","2019"
"H5521","177","21","AAA North Penn","2019"
"H5521","178","21","AAA North Penn","2019"
"H5521","179","21","AAA North Penn","2019"
"H5521","183","21","AAA North Penn","2019"
"H5521","184","21","AAA North Penn","2019"
"H5521","185","21","AAA North Penn","2019"
"H5521","186","21","AAA North Penn","2019"
"H5521","187","21","AAA North Penn","2019"
"H5521","190","21","AAA North Penn","2019"
"H5521","194","21","AAA North Penn","2019"
"H5521","195","21","AAA North Penn","2019"
"H5521","196","21","AAA North Penn","2019"
"H5521","197","21","AAA North Penn","2019"
"H5521","199","21","AAA North Penn","2019"
"H5522","001","21","AAA North Penn","2019"
"H5522","002","21","AAA North Penn","2019"
"H5522","004","21","AAA North Penn","2019"
"H5522","005","21","AAA North Penn","2019"
"H5522","013","21","AAA North Penn","2019"
"H5522","014","21","AAA North Penn","2019"
"H5522","017","21","AAA North Penn","2019"
"H5522","018","21","AAA North Penn","2019"
"H5793","001","21","AAA North Penn","2019"
"H5793","010","21","AAA North Penn","2019"
"H5793","011","21","AAA North Penn","2019"
"H7149","001","21","AAA North Penn","2019"
"H7149","004","21","AAA North Penn","2019"
"H7301","002","21","AAA North Penn","2019"
"H7301","006","21","AAA North Penn","2019"
"H7301","007","21","AAA North Penn","2019"
"H8649","003","21","AAA North Penn","2019"
"H8649","008","21","AAA North Penn","2019"
"R6694","003","21","AAA North Penn","2019"
"R6694","005","21","AAA North Penn","2019"
"R6694","006","21","AAA North Penn","2019"
"S5768","125","21","AAA North Penn","2019"
"S5768","126","21","AAA North Penn","2019"
"S5768","127","21","AAA North Penn","2019"
"S5768","128","21","AAA North Penn","2019"
"S5768","129","21","AAA North Penn","2019"
"S5768","130","21","AAA North Penn","2019"
"S5768","131","21","AAA North Penn","2019"
"S5768","132","21","AAA North Penn","2019"
"S5768","133","21","AAA North Penn","2019"
"S5768","134","21","AAA North Penn","2019"
"S5768","135","21","AAA North Penn","2019"
"S5768","136","21","AAA North Penn","2019"
"S5768","137","21","AAA North Penn","2019"
"S5768","138","21","AAA North Penn","2019"
"S5768","139","21","AAA North Penn","2019"
"S5768","140","21","AAA North Penn","2019"
"S5768","141","21","AAA North Penn","2019"
"S5768","142","21","AAA North Penn","2019"
"S5768","143","21","AAA North Penn","2019"
"S5768","144","21","AAA North Penn","2019"
"S5768","145","21","AAA North Penn","2019"
"S5768","146","21","AAA North Penn","2019"
"S5768","147","21","AAA North Penn","2019"
"S5768","148","21","AAA North Penn","2019"
"S5768","149","21","AAA North Penn","2019"
"S5768","150","21","AAA North Penn","2019"
"S5768","151","21","AAA North Penn","2019"
"S5768","152","21","AAA North Penn","2019"
"S5768","153","21","AAA North Penn","2019"
"S5768","154","21","AAA North Penn","2019"
"S5768","155","21","AAA North Penn","2019"
"S5768","197","21","AAA North Penn","2019"
"S5768","198","21","AAA North Penn","2019"
"S5768","200","21","AAA North Penn","2019"
"S5810","035","21","AAA North Penn","2019"
"S5810","036","21","AAA North Penn","2019"
"S5810","037","21","AAA North Penn","2019"
"S5810","038","21","AAA North Penn","2019"
"S5810","039","21","AAA North Penn","2019"
"S5810","040","21","AAA North Penn","2019"
"S5810","041","21","AAA North Penn","2019"
"S5810","042","21","AAA North Penn","2019"
"S5810","043","21","AAA North Penn","2019"
"S5810","044","21","AAA North Penn","2019"
"S5810","045","21","AAA North Penn","2019"
"S5810","046","21","AAA North Penn","2019"
"S5810","047","21","AAA North Penn","2019"
"S5810","048","21","AAA North Penn","2019"
"S5810","049","21","AAA North Penn","2019"
"S5810","050","21","AAA North Penn","2019"
"S5810","051","21","AAA North Penn","2019"
"S5810","052","21","AAA North Penn","2019"
"S5810","053","21","AAA North Penn","2019"
"S5810","054","21","AAA North Penn","2019"
"S5810","055","21","AAA North Penn","2019"
"S5810","056","21","AAA North Penn","2019"
"S5810","057","21","AAA North Penn","2019"
"S5810","058","21","AAA North Penn","2019"
"S5810","059","21","AAA North Penn","2019"
"S5810","060","21","AAA North Penn","2019"
"S5810","061","21","AAA North Penn","2019"
"S5810","062","21","AAA North Penn","2019"
"S5810","063","21","AAA North Penn","2019"
"S5810","064","21","AAA North Penn","2019"
"S5810","065","21","AAA North Penn","2019"
"S5810","066","21","AAA North Penn","2019"
"S5810","067","21","AAA North Penn","2019"
"S5810","068","21","AAA North Penn","2019"
"S5810","276","21","AAA North Penn","2019"
"S5810","277","21","AAA North Penn","2019"
"S5810","278","21","AAA North Penn","2019"
"S5810","279","21","AAA North Penn","2019"
"S5810","280","21","AAA North Penn","2019"
"S5810","281","21","AAA North Penn","2019"
"S5810","282","21","AAA North Penn","2019"
"S5810","283","21","AAA North Penn","2019"
"S5810","284","21","AAA North Penn","2019"
"S5810","285","21","AAA North Penn","2019"
"S5810","286","21","AAA North Penn","2019"
"S5810","287","21","AAA North Penn","2019"
"S5810","288","21","AAA North Penn","2019"
"S5810","289","21","AAA North Penn","2019"
"S5810","290","21","AAA North Penn","2019"
"S5810","291","21","AAA North Penn","2019"
"S5810","292","21","AAA North Penn","2019"
"S5810","293","21","AAA North Penn","2019"
"S5810","294","21","AAA North Penn","2019"
"S5810","295","21","AAA North Penn","2019"
"S5810","296","21","AAA North Penn","2019"
"S5810","297","21","AAA North Penn","2019"
"S5810","298","21","AAA North Penn","2019"
"S5810","299","21","AAA North Penn","2019"
"S5810","300","21","AAA North Penn","2019"
"S5810","301","21","AAA North Penn","2019"
"S5810","302","21","AAA North Penn","2019"
"S5810","303","21","AAA North Penn","2019"
"S5810","304","21","AAA North Penn","2019"
"S5810","305","21","AAA North Penn","2019"
"S5810","306","21","AAA North Penn","2019"
"S5810","307","21","AAA North Penn","2019"
"S5810","308","21","AAA North Penn","2019"
"S5810","309","21","AAA North Penn","2019"
"S5810","801","21","AAA North Penn","2019"
"H0523","002","22","AAA Northampton County","2019"
"H0523","022","22","AAA Northampton County","2019"
"H0523","031","22","AAA Northampton County","2019"
"H0523","052","22","AAA Northampton County","2019"
"H0523","061","22","AAA Northampton County","2019"
"H0523","063","22","AAA Northampton County","2019"
"H1109","005","22","AAA Northampton County","2019"
"H1608","001","22","AAA Northampton County","2019"
"H1608","004","22","AAA Northampton County","2019"
"H1608","007","22","AAA Northampton County","2019"
"H1608","008","22","AAA Northampton County","2019"
"H1608","012","22","AAA Northampton County","2019"
"H1608","013","22","AAA Northampton County","2019"
"H1608","016","22","AAA Northampton County","2019"
"H1608","017","22","AAA Northampton County","2019"
"H1608","018","22","AAA Northampton County","2019"
"H1608","021","22","AAA Northampton County","2019"
"H1608","024","22","AAA Northampton County","2019"
"H1608","026","22","AAA Northampton County","2019"
"H1608","027","22","AAA Northampton County","2019"
"H1608","028","22","AAA Northampton County","2019"
"H1608","029","22","AAA Northampton County","2019"
"H1608","031","22","AAA Northampton County","2019"
"H1608","035","22","AAA Northampton County","2019"
"H1608","036","22","AAA Northampton County","2019"
"H1608","037","22","AAA Northampton County","2019"
"H1608","038","22","AAA Northampton County","2019"
"H1609","001","22","AAA Northampton County","2019"
"H1609","009","22","AAA Northampton County","2019"
"H1609","014","22","AAA Northampton County","2019"
"H1609","015","22","AAA Northampton County","2019"
"H1609","016","22","AAA Northampton County","2019"
"H1609","017","22","AAA Northampton County","2019"
"H1609","018","22","AAA Northampton County","2019"
"H1609","019","22","AAA Northampton County","2019"
"H1609","020","22","AAA Northampton County","2019"
"H1609","021","22","AAA Northampton County","2019"
"H1609","022","22","AAA Northampton County","2019"
"H1609","023","22","AAA Northampton County","2019"
"H1609","024","22","AAA Northampton County","2019"
"H1609","025","22","AAA Northampton County","2019"
"H1609","026","22","AAA Northampton County","2019"
"H1609","027","22","AAA Northampton County","2019"
"H1609","028","22","AAA Northampton County","2019"
"H1692","002","22","AAA Northampton County","2019"
"H1692","003","22","AAA Northampton County","2019"
"H1692","004","22","AAA Northampton County","2019"
"H2663","002","22","AAA Northampton County","2019"
"H2663","005","22","AAA Northampton County","2019"
"H2663","006","22","AAA Northampton County","2019"
"H2663","015","22","AAA Northampton County","2019"
"H2663","016","22","AAA Northampton County","2019"
"H2663","017","22","AAA Northampton County","2019"
"H2663","021","22","AAA Northampton County","2019"
"H2663","022","22","AAA Northampton County","2019"
"H2663","023","22","AAA Northampton County","2019"
"H2663","024","22","AAA Northampton County","2019"
"H2663","025","22","AAA Northampton County","2019"
"H2663","026","22","AAA Northampton County","2019"
"H2663","027","22","AAA Northampton County","2019"
"H2663","028","22","AAA Northampton County","2019"
"H2663","029","22","AAA Northampton County","2019"
"H2663","032","22","AAA Northampton County","2019"
"H3152","022","22","AAA Northampton County","2019"
"H3152","045","22","AAA Northampton County","2019"
"H3152","048","22","AAA Northampton County","2019"
"H3152","080","22","AAA Northampton County","2019"
"H3152","082","22","AAA Northampton County","2019"
"H3152","084","22","AAA Northampton County","2019"
"H3152","085","22","AAA Northampton County","2019"
"H3312","002","22","AAA Northampton County","2019"
"H3312","018","22","AAA Northampton County","2019"
"H3312","048","22","AAA Northampton County","2019"
"H3312","062","22","AAA Northampton County","2019"
"H3312","063","22","AAA Northampton County","2019"
"H3597","001","22","AAA Northampton County","2019"
"H3597","007","22","AAA Northampton County","2019"
"H3597","009","22","AAA Northampton County","2019"
"H3928","001","22","AAA Northampton County","2019"
"H3928","002","22","AAA Northampton County","2019"
"H3931","004","22","AAA Northampton County","2019"
"H3931","055","22","AAA Northampton County","2019"
"H3931","064","22","AAA Northampton County","2019"
"H3931","070","22","AAA Northampton County","2019"
"H3931","081","22","AAA Northampton County","2019"
"H3931","091","22","AAA Northampton County","2019"
"H3931","092","22","AAA Northampton County","2019"
"H3931","093","22","AAA Northampton County","2019"
"H3931","094","22","AAA Northampton County","2019"
"H3931","095","22","AAA Northampton County","2019"
"H3931","096","22","AAA Northampton County","2019"
"H3931","097","22","AAA Northampton County","2019"
"H3931","098","22","AAA Northampton County","2019"
"H3931","099","22","AAA Northampton County","2019"
"H3931","100","22","AAA Northampton County","2019"
"H3931","101","22","AAA Northampton County","2019"
"H3931","102","22","AAA Northampton County","2019"
"H3931","104","22","AAA Northampton County","2019"
"H3931","105","22","AAA Northampton County","2019"
"H3931","106","22","AAA Northampton County","2019"
"H3931","107","22","AAA Northampton County","2019"
"H3931","108","22","AAA Northampton County","2019"
"H3931","109","22","AAA Northampton County","2019"
"H3931","110","22","AAA Northampton County","2019"
"H3931","112","22","AAA Northampton County","2019"
"H3931","115","22","AAA Northampton County","2019"
"H3931","118","22","AAA Northampton County","2019"
"H3931","122","22","AAA Northampton County","2019"
"H3931","123","22","AAA Northampton County","2019"
"H3931","124","22","AAA Northampton County","2019"
"H3931","125","22","AAA Northampton County","2019"
"H3931","126","22","AAA Northampton County","2019"
"H3931","127","22","AAA Northampton County","2019"
"H3931","129","22","AAA Northampton County","2019"
"H3931","130","22","AAA Northampton County","2019"
"H3959","001","22","AAA Northampton County","2019"
"H3959","002","22","AAA Northampton County","2019"
"H3959","010","22","AAA Northampton County","2019"
"H3959","011","22","AAA Northampton County","2019"
"H3959","032","22","AAA Northampton County","2019"
"H3959","033","22","AAA Northampton County","2019"
"H3959","035","22","AAA Northampton County","2019"
"H3959","036","22","AAA Northampton County","2019"
"H3959","037","22","AAA Northampton County","2019"
"H3959","039","22","AAA Northampton County","2019"
"H3959","041","22","AAA Northampton County","2019"
"H3959","043","22","AAA Northampton County","2019"
"H3959","045","22","AAA Northampton County","2019"
"H3959","046","22","AAA Northampton County","2019"
"H3959","047","22","AAA Northampton County","2019"
"H3959","049","22","AAA Northampton County","2019"
"H3959","051","22","AAA Northampton County","2019"
"H4523","001","22","AAA Northampton County","2019"
"H4523","015","22","AAA Northampton County","2019"
"H4523","020","22","AAA Northampton County","2019"
"H4523","021","22","AAA Northampton County","2019"
"H4523","024","22","AAA Northampton County","2019"
"H5302","011","22","AAA Northampton County","2019"
"H5521","012","22","AAA Northampton County","2019"
"H5521","013","22","AAA Northampton County","2019"
"H5521","015","22","AAA Northampton County","2019"
"H5521","016","22","AAA Northampton County","2019"
"H5521","020","22","AAA Northampton County","2019"
"H5521","022","22","AAA Northampton County","2019"
"H5521","027","22","AAA Northampton County","2019"
"H5521","033","22","AAA Northampton County","2019"
"H5521","037","22","AAA Northampton County","2019"
"H5521","040","22","AAA Northampton County","2019"
"H5521","053","22","AAA Northampton County","2019"
"H5521","055","22","AAA Northampton County","2019"
"H5521","056","22","AAA Northampton County","2019"
"H5521","057","22","AAA Northampton County","2019"
"H5521","058","22","AAA Northampton County","2019"
"H5521","059","22","AAA Northampton County","2019"
"H5521","060","22","AAA Northampton County","2019"
"H5521","076","22","AAA Northampton County","2019"
"H5521","077","22","AAA Northampton County","2019"
"H5521","081","22","AAA Northampton County","2019"
"H5521","082","22","AAA Northampton County","2019"
"H5521","083","22","AAA Northampton County","2019"
"H5521","084","22","AAA Northampton County","2019"
"H5521","085","22","AAA Northampton County","2019"
"H5521","086","22","AAA Northampton County","2019"
"H5521","087","22","AAA Northampton County","2019"
"H5521","088","22","AAA Northampton County","2019"
"H5521","089","22","AAA Northampton County","2019"
"H5521","090","22","AAA Northampton County","2019"
"H5521","091","22","AAA Northampton County","2019"
"H5521","092","22","AAA Northampton County","2019"
"H5521","094","22","AAA Northampton County","2019"
"H5521","095","22","AAA Northampton County","2019"
"H5521","099","22","AAA Northampton County","2019"
"H5521","100","22","AAA Northampton County","2019"
"H5521","101","22","AAA Northampton County","2019"
"H5521","102","22","AAA Northampton County","2019"
"H5521","103","22","AAA Northampton County","2019"
"H5521","104","22","AAA Northampton County","2019"
"H5521","105","22","AAA Northampton County","2019"
"H5521","107","22","AAA Northampton County","2019"
"H5521","108","22","AAA Northampton County","2019"
"H5521","109","22","AAA Northampton County","2019"
"H5521","110","22","AAA Northampton County","2019"
"H5521","114","22","AAA Northampton County","2019"
"H5521","115","22","AAA Northampton County","2019"
"H5521","116","22","AAA Northampton County","2019"
"H5521","117","22","AAA Northampton County","2019"
"H5521","118","22","AAA Northampton County","2019"
"H5521","119","22","AAA Northampton County","2019"
"H5521","120","22","AAA Northampton County","2019"
"H5521","121","22","AAA Northampton County","2019"
"H5521","122","22","AAA Northampton County","2019"
"H5521","123","22","AAA Northampton County","2019"
"H5521","124","22","AAA Northampton County","2019"
"H5521","125","22","AAA Northampton County","2019"
"H5521","126","22","AAA Northampton County","2019"
"H5521","127","22","AAA Northampton County","2019"
"H5521","128","22","AAA Northampton County","2019"
"H5521","130","22","AAA Northampton County","2019"
"H5521","131","22","AAA Northampton County","2019"
"H5521","134","22","AAA Northampton County","2019"
"H5521","139","22","AAA Northampton County","2019"
"H5521","140","22","AAA Northampton County","2019"
"H5521","141","22","AAA Northampton County","2019"
"H5521","142","22","AAA Northampton County","2019"
"H5521","143","22","AAA Northampton County","2019"
"H5521","144","22","AAA Northampton County","2019"
"H5521","145","22","AAA Northampton County","2019"
"H5521","146","22","AAA Northampton County","2019"
"H5521","147","22","AAA Northampton County","2019"
"H5521","148","22","AAA Northampton County","2019"
"H5521","149","22","AAA Northampton County","2019"
"H5521","150","22","AAA Northampton County","2019"
"H5521","151","22","AAA Northampton County","2019"
"H5521","152","22","AAA Northampton County","2019"
"H5521","153","22","AAA Northampton County","2019"
"H5521","154","22","AAA Northampton County","2019"
"H5521","156","22","AAA Northampton County","2019"
"H5521","157","22","AAA Northampton County","2019"
"H5521","159","22","AAA Northampton County","2019"
"H5521","160","22","AAA Northampton County","2019"
"H5521","167","22","AAA Northampton County","2019"
"H5521","168","22","AAA Northampton County","2019"
"H5521","169","22","AAA Northampton County","2019"
"H5521","170","22","AAA Northampton County","2019"
"H5521","171","22","AAA Northampton County","2019"
"H5521","177","22","AAA Northampton County","2019"
"H5521","178","22","AAA Northampton County","2019"
"H5521","179","22","AAA Northampton County","2019"
"H5521","183","22","AAA Northampton County","2019"
"H5521","184","22","AAA Northampton County","2019"
"H5521","185","22","AAA Northampton County","2019"
"H5521","186","22","AAA Northampton County","2019"
"H5521","187","22","AAA Northampton County","2019"
"H5521","190","22","AAA Northampton County","2019"
"H5521","194","22","AAA Northampton County","2019"
"H5521","195","22","AAA Northampton County","2019"
"H5521","196","22","AAA Northampton County","2019"
"H5521","197","22","AAA Northampton County","2019"
"H5521","199","22","AAA Northampton County","2019"
"H5522","001","22","AAA Northampton County","2019"
"H5522","002","22","AAA Northampton County","2019"
"H5522","004","22","AAA Northampton County","2019"
"H5522","005","22","AAA Northampton County","2019"
"H5522","013","22","AAA Northampton County","2019"
"H5522","014","22","AAA Northampton County","2019"
"H5522","017","22","AAA Northampton County","2019"
"H5522","018","22","AAA Northampton County","2019"
"H5793","001","22","AAA Northampton County","2019"
"H5793","010","22","AAA Northampton County","2019"
"H5793","011","22","AAA Northampton County","2019"
"H7149","001","22","AAA Northampton County","2019"
"H7149","004","22","AAA Northampton County","2019"
"H7301","002","22","AAA Northampton County","2019"
"H7301","006","22","AAA Northampton County","2019"
"H7301","007","22","AAA Northampton County","2019"
"H8649","003","22","AAA Northampton County","2019"
"H8649","008","22","AAA Northampton County","2019"
"R6694","003","22","AAA Northampton County","2019"
"R6694","005","22","AAA Northampton County","2019"
"R6694","006","22","AAA Northampton County","2019"
"S5768","125","22","AAA Northampton County","2019"
"S5768","126","22","AAA Northampton County","2019"
"S5768","127","22","AAA Northampton County","2019"
"S5768","128","22","AAA Northampton County","2019"
"S5768","129","22","AAA Northampton County","2019"
"S5768","130","22","AAA Northampton County","2019"
"S5768","131","22","AAA Northampton County","2019"
"S5768","132","22","AAA Northampton County","2019"
"S5768","133","22","AAA Northampton County","2019"
"S5768","134","22","AAA Northampton County","2019"
"S5768","135","22","AAA Northampton County","2019"
"S5768","136","22","AAA Northampton County","2019"
"S5768","137","22","AAA Northampton County","2019"
"S5768","138","22","AAA Northampton County","2019"
"S5768","139","22","AAA Northampton County","2019"
"S5768","140","22","AAA Northampton County","2019"
"S5768","141","22","AAA Northampton County","2019"
"S5768","142","22","AAA Northampton County","2019"
"S5768","143","22","AAA Northampton County","2019"
"S5768","144","22","AAA Northampton County","2019"
"S5768","145","22","AAA Northampton County","2019"
"S5768","146","22","AAA Northampton County","2019"
"S5768","147","22","AAA Northampton County","2019"
"S5768","148","22","AAA Northampton County","2019"
"S5768","149","22","AAA Northampton County","2019"
"S5768","150","22","AAA Northampton County","2019"
"S5768","151","22","AAA Northampton County","2019"
"S5768","152","22","AAA Northampton County","2019"
"S5768","153","22","AAA Northampton County","2019"
"S5768","154","22","AAA Northampton County","2019"
"S5768","155","22","AAA Northampton County","2019"
"S5768","197","22","AAA Northampton County","2019"
"S5768","198","22","AAA Northampton County","2019"
"S5768","200","22","AAA Northampton County","2019"
"S5810","035","22","AAA Northampton County","2019"
"S5810","036","22","AAA Northampton County","2019"
"S5810","037","22","AAA Northampton County","2019"
"S5810","038","22","AAA Northampton County","2019"
"S5810","039","22","AAA Northampton County","2019"
"S5810","040","22","AAA Northampton County","2019"
"S5810","041","22","AAA Northampton County","2019"
"S5810","042","22","AAA Northampton County","2019"
"S5810","043","22","AAA Northampton County","2019"
"S5810","044","22","AAA Northampton County","2019"
"S5810","045","22","AAA Northampton County","2019"
"S5810","046","22","AAA Northampton County","2019"
"S5810","047","22","AAA Northampton County","2019"
"S5810","048","22","AAA Northampton County","2019"
"S5810","049","22","AAA Northampton County","2019"
"S5810","050","22","AAA Northampton County","2019"
"S5810","051","22","AAA Northampton County","2019"
"S5810","052","22","AAA Northampton County","2019"
"S5810","053","22","AAA Northampton County","2019"
"S5810","054","22","AAA Northampton County","2019"
"S5810","055","22","AAA Northampton County","2019"
"S5810","056","22","AAA Northampton County","2019"
"S5810","057","22","AAA Northampton County","2019"
